                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     39,                0.91471,                0.82352,                0.76907,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051255,              0.0051255,              0.0051255
                     40,                0.90787,                 0.8404,                0.77576,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0047465,              0.0047465,              0.0047465
                     41,                0.86921,                0.70158,                0.78219,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0043674,              0.0043674,              0.0043674
                     42,                0.82021,                0.63904,                0.75422,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039884,              0.0039884,              0.0039884
                     43,                0.80228,                0.61319,                 0.7436,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036094,              0.0036094,              0.0036094
                     44,                0.78095,                0.59102,                0.73951,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032303,              0.0032303,              0.0032303
                     45,                0.76146,                0.56561,                0.72382,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028513,              0.0028513,              0.0028513
                     46,                0.74649,                0.57845,                0.73683,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024722,              0.0024722,              0.0024722
                     47,                 0.7216,                0.54155,                0.71431,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020932,              0.0020932,              0.0020932
                     48,                0.67847,                0.50523,                 0.6896,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017142,              0.0017142,              0.0017142
                     49,                0.66835,                0.49422,                0.68744,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013351,              0.0013351,              0.0013351
                     50,                0.64222,                0.48404,                0.68228,                0.88244,                0.77554,                0.87144,                0.66457,                  1.099,                0.93534,                0.92819,             0.00095609,             0.00095609,             0.00095609
