                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      5,                 1.8952,                 3.5905,                 1.2294,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.055522,              0.0095223,              0.0095223
                      6,                 1.8227,                 3.2363,                 1.1834,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.046216,               0.011216,               0.011216
                      7,                 1.7853,                 2.9613,                 1.1622,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.036826,               0.012826,               0.012826
                      8,                 1.7202,                 2.7037,                 1.1217,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.027352,               0.014352,               0.014352
                      9,                 1.7057,                 2.6185,                 1.1236,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.017795,               0.015795,               0.015795
                     10,                 1.7346,                 2.5819,                 1.1368,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.015739,               0.015739,               0.015739
                     11,                 1.7219,                 2.5029,                 1.1223,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.015739,               0.015739,               0.015739
                     12,                 1.6588,                  2.349,                 1.1067,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.01536,                0.01536,                0.01536
                     13,                  1.642,                 2.2299,                 1.1059,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.014981,               0.014981,               0.014981
                     14,                  1.578,                 2.0545,                 1.0717,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.014602,               0.014602,               0.014602
                     15,                 1.5581,                 1.9576,                 1.0534,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.014222,               0.014222,               0.014222
                     16,                 1.5047,                 1.8239,                 1.0208,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.013843,               0.013843,               0.013843
                     17,                 1.4808,                 1.7686,                 1.0234,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.013464,               0.013464,               0.013464
                     18,                  1.441,                 1.7025,                 1.0043,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.013085,               0.013085,               0.013085
                     19,                 1.4039,                 1.5952,                0.98242,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012706,               0.012706,               0.012706
                     20,                 1.3425,                 1.4977,                0.96495,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012327,               0.012327,               0.012327
                     21,                 1.3404,                 1.4536,                0.94833,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.011948,               0.011948,               0.011948
                     22,                 1.2865,                 1.3494,                0.92624,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.011569,               0.011569,               0.011569
                     23,                 1.2543,                 1.3216,                0.91483,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.01119,                0.01119,                0.01119
                     24,                 1.2463,                 1.3165,                0.92492,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.010811,               0.010811,               0.010811
                     25,                 1.2252,                 1.2565,                0.91029,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.010432,               0.010432,               0.010432
                     26,                 1.1815,                 1.1777,                0.87388,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.010053,               0.010053,               0.010053
                     27,                 1.1632,                 1.1764,                0.87635,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009674,               0.009674,               0.009674
                     28,                 1.1312,                 1.1113,                0.85651,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009295,               0.009295,               0.009295
                     29,                 1.1231,                 1.1083,                0.85944,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0089159,              0.0089159,              0.0089159
                     30,                 1.1069,                 1.1236,                0.86926,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0085369,              0.0085369,              0.0085369
                     31,                 1.0979,                 1.0955,                0.85307,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0081578,              0.0081578,              0.0081578
                     32,                 1.0507,                 1.0045,                0.82929,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0077788,              0.0077788,              0.0077788
                     33,                  1.024,                0.95714,                0.81116,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0073998,              0.0073998,              0.0073998
