                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                 1.6326,                 2.2144,                 1.0876,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.014981,               0.014981,               0.014981
                     14,                 1.6005,                 2.1471,                 1.0813,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.014602,               0.014602,               0.014602
                     15,                  1.559,                  1.952,                 1.0431,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.014222,               0.014222,               0.014222
                     16,                 1.4936,                 1.8183,                 1.0119,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.013843,               0.013843,               0.013843
                     17,                  1.484,                 1.7937,                 1.0181,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.013464,               0.013464,               0.013464
                     18,                 1.4301,                 1.6812,                0.99381,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.013085,               0.013085,               0.013085
                     19,                 1.4149,                  1.593,                0.98412,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012706,               0.012706,               0.012706
                     20,                 1.3696,                 1.5244,                0.96802,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012327,               0.012327,               0.012327
                     21,                 1.3522,                 1.4769,                0.95641,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.011948,               0.011948,               0.011948
                     22,                  1.288,                 1.3626,                0.92037,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.011569,               0.011569,               0.011569
                     23,                  1.263,                 1.3517,                0.92401,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.01119,                0.01119,                0.01119
                     24,                 1.2646,                 1.3311,                0.93112,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.010811,               0.010811,               0.010811
                     25,                 1.2288,                 1.2698,                0.91373,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.010432,               0.010432,               0.010432
                     26,                 1.1953,                  1.215,                0.87997,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.010053,               0.010053,               0.010053
                     27,                 1.1884,                 1.1863,                0.88196,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009674,               0.009674,               0.009674
                     28,                  1.141,                   1.13,                0.86268,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009295,               0.009295,               0.009295
                     29,                 1.1377,                 1.1022,                0.86424,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0089159,              0.0089159,              0.0089159
                     30,                 1.0785,                 1.0715,                0.84954,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0085369,              0.0085369,              0.0085369
                     31,                 1.0764,                 1.0657,                0.84506,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0081578,              0.0081578,              0.0081578
                     32,                 1.0477,                 0.9936,                 0.8232,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0077788,              0.0077788,              0.0077788
